SOCD,aspect,AWC,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,clay,dem,dtr,fwi,GPP,gppmax,landuse85,lstday,lstnight,ndvimax,ndvimean,ndvimin,ndvistd,ph,roughness,samt,sand,silt,slope,srad,tdchange,tpi,tri,twi,vapr,wind,WRB2
5.195583376,5.81953764,28,25.88750076,26.39999962,25.56666565,1950,312,6,70.34799194,889,51,266,889,11.20833397,67.9292984,37.78678894,34.20000076,17.70000076,16.5,25.56666565,25.81666756,23,205,13.22832298,2.28804493,9.683016777,6.865200043,3,15041,14725,0.837578952,0.593913436,0.845368445,0.289269745,5,29,310.2999878,51,26,0.352318019,14243.83301,1111,-7.625,7.875,12.69233799,2.646666527,1.058333397,5
5.196203325,0.463647604,137,25.23333359,25.68333435,24.58333397,2397,388,14,68.40672302,1096,84,533,175,11.05000019,71.75325012,46.92031479,32.5,17.10000038,15.39999962,25.33333397,24.63333321,23,111,12.05221081,2.620390415,7.728216648,6.573599815,3,15048,14769,0.82689476,0.527972639,0.831210554,0.331100017,5.099999905,2,302.8999939,59,18,0.032029312,14130.25,1111,-0.625,0.625,14.39708614,2.749166727,0.966666639,1
5.202159456,6.108512878,164,26.43333244,26.78333282,26.11666679,2365,316,62,46.43884277,869,223,380,340,9.5,79.83194733,28.86749649,32.59999847,20.70000076,11.89999771,26.25,26.35000038,23,64,12.71666718,0.185033932,7.883733273,7.432799816,3,15041,14778,0.786763191,0.551075697,0.810526371,0.282530785,4.900000095,11,317.2000122,49,28,0.123634622,13815.08301,1111,-0.125,2.125,13.7395525,2.94083333,0.908333302,4
5.210589767,2.966920376,168,26.125,26.56666756,25.54999924,2550,279,127,26.30581284,827,417,652,417,8.783332825,81.3271637,41.86016464,31.29999924,20.5,10.79999924,26.20000076,25.54999924,15,129,13.9869051,0.15119876,7.995416641,7.984200001,3,15049,14747,0.822289526,0.558202922,0.833500028,0.303691953,6.300000191,10,313.3999939,67,18,0.247268096,13350.75,1111,-3,4.5,13.39297867,2.847500086,0.899999976,33
5.213505605,3.568220139,119,26.02083397,26.35000038,25.43333435,2695,305,166,18.70785713,838,518,579,685,9.391666412,86.95988464,40.97992706,31.5,20.70000076,10.79999924,25.75,26.29999924,21,94,13.739254,0.060683694,8.276533127,8.718600273,3,15057,14763,0.824500024,0.510689735,0.811605334,0.326812506,4.900000095,20,312.2999878,52,27,0.346149564,13967.33301,1111,-3.125,5.625,11.67028046,2.875833273,1.091666698,20
5.215167147,4.950998306,83,25.87083435,26.33333206,25.41666794,2107,348,5,75.31504822,988,33,348,61,11.97500038,70.441185,39.79824448,34.59999847,17.60000038,16.99999809,25.71666718,25.54999924,23,290,14.2938652,7.675467491,10.14731693,6.636399746,3,15064,14680,0.819894731,0.533388197,0.774736881,0.315568328,5.699999809,14,310.6000061,84,18,0.272717714,15474.33301,1111,5.25,5.5,12.25529289,2.585833311,1.424999952,1
5.218108496,1.661456227,69,25.44166756,25.96666718,24.86666679,2214,391,3,78.86865997,1078,23,335,52,12.68333435,68.18995667,47.23410034,34.90000153,16.29999924,18.60000229,25.28333282,25.05000114,6,375,14.57469368,8.166788101,8.862016678,5.678999901,3,15161,14696,0.808131635,0.53085202,0.705289543,0.288360238,5.300000191,23,304.7999878,87,7,0.158212736,15284,1111,0.875,6.875,16.09563065,2.483333349,1.441666722,2
5.223440225,6.23973465,119,26.09583282,26.46666718,25.66666603,2607,319,95,34.74954987,878,355,578,355,9.075000763,81.75675964,35.12693787,31.70000076,20.60000038,11.10000038,26.14999962,25.66666603,21,99,12.92680168,0.147367582,8.220199585,8.346199989,3,15045,14756,0.838736832,0.562732518,0.828078985,0.297193319,4.900000095,14,312.8999939,52,27,0.164880529,13702.25,1111,-7.25,8,12.75851345,2.911666632,0,20
5.225737154,5.805840015,83,25.32500076,27,22.51666641,1314,222,22,67.26174164,611,69,459,69,11.6833334,63.15315628,196.1388702,33.29999924,14.80000019,18.5,26.78333282,22.51666641,6,116,14.3243866,20.42358017,0,6.195799828,15,15161,14698,0.756026328,0.477005512,0.622184217,0.289975256,5.699999809,10,303.7999878,84,10,0.233834639,15353.08301,3333,-2.5,3.5,12.4091177,2.404999971,1.683333278,9
5.226165666,2.431054354,153,24.50833321,25.33333206,23.08333397,1983,342,5,77.36415863,962,45,445,83,13.41666603,69.15807343,94.28759003,33,13.60000038,19.39999962,24.91666603,23.26666641,48,352,14.20503426,8.840315819,8.729049683,6.131999969,3,15121,14620,0.810947418,0.532951832,0.692105293,0.276251733,5.599999905,56,293.5,35,17,1.218656778,14598.33301,1111,-2.375,15.625,10.75808239,2.448333263,1.549999952,3
5.227448256,5.6396842,137,24.86666679,26.26666641,22.68333435,1570,277,17,71.0300827,744,76,527,104,12.88333321,69.2652359,151.1822052,32.79999924,14.19999981,18.59999847,25.81666756,22.78333282,23,417,13.72198009,17.35257912,0,5.379799843,3,15231,14642,0.706131637,0.426841021,0.528315842,0.271977305,5.099999905,62,299.8999939,59,18,0.358093947,14922.16699,1311,13,17,14.52672768,2.329999924,2.066666603,1
5.22745445,2.137525558,137,25.75833321,26.28333282,25.28333282,2114,334,21,65.36785889,965,93,277,965,10.34999943,72.8873291,39.01242065,33.29999924,19.10000038,14.19999886,25.28333282,25.85000038,23,201,13.55613518,1.498727202,8.989132881,7.113999844,3,14982,14782,0.826578975,0.566583335,0.827947438,0.295527369,5.099999905,28,308.6000061,59,18,0.560266316,14505.08301,1111,-8.75,10.25,11.53529358,2.714999914,1.166666627,1
5.229090318,1.661456227,137,26.18333244,26.73333359,25.64999962,2153,338,22,63.99582291,936,93,287,936,10.08333302,69.5402298,41.24942017,33.79999924,19.29999924,14.5,25.64999962,26.31666565,23,195,13.37607384,1.981771708,8.960166931,7.061399937,3,15034,14758,0.800657928,0.574201822,0.81573683,0.276714951,5.099999905,31,314.3999939,59,18,0.632826865,14267.91699,1111,-13.25,13.25,11.41349983,2.69749999,1.066666722,1
5.230452594,1.390942812,137,26.08333397,26.46666718,25.46666718,3186,336,197,17.07701302,939,633,768,642,8.583333015,84.98348999,43.2925415,31.10000038,21,10.10000038,26.29999924,25.75,23,67,13.394207,0.099887796,7.284016609,7.45179987,6,14955,14792,0.837131619,0.523189723,0.831552625,0.328746617,5.099999905,14,311.7999878,59,18,0.32028982,13687.58301,1221,0,5,12.09450054,2.887500048,1.075000048,1
5.233822232,4.284440517,164,25.39583397,25.93333435,24.58333206,1823,256,39,51.71850204,707,148,571,148,10.34166622,79.55128479,56.50657654,31.5,18.5,13,25.60000038,24.58333206,23,223,10.31958389,2.080483198,8.548999786,8.384799957,3,15019,14719,0.843000054,0.548774123,0.845921099,0.322686613,4.900000095,39,305.1000061,49,28,0.897319198,14012,1111,-6.625,13.875,11.06424427,2.681666613,0.791666627,4
5.239948589,4.495515347,120,22.14166641,23.11666679,20.14999962,1690,279,10,73.97763062,788,45,788,80,13.55000019,70.20726013,135.9283295,30.39999962,11.10000038,19.29999924,23.11666679,20.20000076,24,711,13.76733208,14.94854736,5.081049919,1.537800074,4,15300,14574,0.674000025,0.332031816,0.355842113,0.2304167,5.300000191,17,266.1000061,56,20,0.432683975,15080.33301,1333,8.25,8.25,12.48685837,2.06916666,1.399999976,1
5.245758506,2.31455183,137,25.20833397,26.14999962,24.06666756,1660,280,5,81.98303986,806,19,418,42,12.04999924,67.31843567,86.8078537,33.5,15.60000038,17.89999962,25.28333282,24.13333321,23,304,15.06899452,16.32335472,5.798266888,1.570199966,21,15336,14754,0.683605313,0.409027427,0.470500022,0.245533586,5.099999905,24,300.7000122,59,18,0.243294865,16144.25,3333,6.75,7.5,13.75575161,2.484166622,1.383333325,1
5.247223692,4.475540161,164,26.19166756,26.56666565,25.73333359,2566,321,73,42.58350372,928,279,571,279,9.133333206,80.11695862,36.2963295,31.89999962,20.5,11.39999962,26.18333435,25.73333359,23,78,12.92680168,0.21512416,8.166683197,8.174799919,6,15001,14777,0.783447444,0.482037306,0.808368444,0.320328146,4.900000095,18,314.6000061,49,28,0.213661194,13696.16699,1111,2.125,4.375,12.49934101,2.923333406,0.925000012,4
5.249659857,2.677945137,120,26.57916641,26.88333321,25.98333359,2352,359,118,39.17279816,923,380,431,780,10.20833302,90.33921814,41.14598465,32.40000153,21.10000038,11.30000114,26.03333282,26.79999924,24,130,13.6994276,0.281364381,8.963450432,10.16359997,3,15038,14759,0.856947422,0.54993093,0.849315822,0.329898953,5.300000191,14,319.2000122,56,20,0.224204063,15856.08301,1111,-3.625,3.875,12.45117569,2.835833311,1.100000024,1
5.251964335,0.67474097,72,26.52499962,26.91666794,25.98333359,3343,403,199,24.62436485,1124,646,662,1010,11.23333263,90.59138489,39.22546387,32.90000153,20.5,12.40000153,26,26.79999924,4,103,13.16711712,0.062779203,7.945533276,8.251999855,3,15052,14764,0.837236881,0.576281846,0.816631615,0.284557909,5.300000191,10,318.2999878,86,10,0.091717921,14937.25,1111,-2.125,3.125,14.03816605,2.924166679,1.008333325,2
5.252595115,4.390638351,131,25.35000038,25.90000153,24.83333397,2048,344,3,77.32620239,985,29,285,64,12.16666698,69.52380371,48.80390549,33.90000153,16.39999962,17.50000191,25.16666603,24.93333435,31,330,14.00031662,7.967213631,8.611499786,5.499599934,3,15060,14680,0.792236865,0.499803752,0.705842137,0.307042301,5.099999905,17,303.8999939,45,24,0.18118456,14510.66699,1111,-5.75,7,13.4162569,2.499166727,1.325000048,6
5.252598124,3.18358469,137,26.74166679,27.5,26.31666565,2287,341,100,44.93400574,945,313,319,625,8.349999428,79.52379608,51.60309982,32.40000153,21.89999962,10.50000191,26.46666718,27.29999924,23,79,13.9246645,0.225707114,8.068300247,8.225199699,3,15029,14778,0.837342143,0.578553736,0.840736866,0.293382555,5.099999905,55,320.8999939,59,18,0.852963686,15407.25,1111,-4.625,12.375,11.11494637,2.845833302,1.225000024,1
5.269590301,3.290482521,120,26.15833282,26.64999962,25.70000076,2175,332,26,62.50203323,939,98,300,939,10.15000057,68.12081146,37.46715546,33.79999924,18.89999962,14.89999962,25.70000076,26.21666718,24,211,13.31629753,2.2119205,10.4187336,8.16119957,3,15027,14750,0.8096053,0.587281823,0.818815827,0.273606032,5.300000191,55,315.1000061,56,20,1.448110819,14249.58301,1111,-9.625,19.125,10.5855093,2.693333387,1.008333325,1
5.2697994,0.151765153,137,26.75416756,27.41666794,26.25,2328,319,51,53.39694977,924,199,411,921,9.058333397,76.12043762,47.07144928,32.70000076,20.79999924,11.90000153,26.38333321,26.66666603,23,127,13.57120323,0.279175431,8.396066666,7.749400139,3,15034,14778,0.826842129,0.589630544,0.830763221,0.27482897,5.099999905,50,320.7999878,59,18,0.615822613,14366.08301,1111,8.375,14.625,11.09416676,2.790833235,1.041666627,1
5.276802156,2.406784296,119,24.4375,25.83333206,22.73333359,1385,197,16,61.58864212,577,81,501,81,12.75833321,73.32375336,130.8039093,31.79999924,14.39999962,17.39999962,25.78333282,22.73333359,21,203,13.76733208,18.55856705,5.338283539,1.855399966,25,15300,14749,0.682289541,0.378126115,0.465526342,0.258201361,4.900000095,115,292.7999878,52,27,1.601944685,15237.66699,4333,-21.375,22.125,10.48450375,2.332499981,1.341666698,20
5.277166812,0.649870455,137,26.71666718,27.58333397,26.20000076,2626,399,100,49.47793961,1141,348,387,888,8.733333588,79.39394379,58.71090698,32.70000076,21.70000076,11,26.35000038,26.88333321,23,99,13.54351234,0.384891391,8.588983536,9.317199707,3,15027,14765,0.835526347,0.573528528,0.840026319,0.293345302,5.099999905,10,320.6000061,59,18,0.224889338,16297.58301,1111,5.375,5.375,13.54673576,2.820833206,1.316666603,1
5.278461826,2.158798933,119,26.50833321,26.88333321,26.16666603,2394,321,57,47.54497147,879,213,534,325,9.683333397,80.02754211,29.68266487,32.70000076,20.60000038,12.10000038,26.35000038,26.35000038,21,55,12.53549671,0.144542173,8.619283676,8.426600456,6,15054,14776,0.822526336,0.494211644,0.833342135,0.341938496,4.900000095,15,318,52,27,0.20658198,13860.91699,1111,-2.625,4.375,12.1864624,2.951666594,0.891666651,20
5.280383608,5.805840015,137,25.19583321,25.61666679,24.56666565,2364,365,15,66.92772675,1043,82,559,166,11.40833378,70.42180634,45.64976883,33,16.79999924,16.20000076,25.25,24.68333435,23,124,12.05221081,2.621274233,10.84306622,8.709199905,3,15110,14766,0.79839474,0.502264261,0.731447399,0.308185875,5.099999905,12,302.1000061,59,18,0.233834639,14097,1111,-0.875,3.875,12.4091177,2.724166632,0.966666639,1
5.290727649,4.677919865,137,25.10833359,25.56666565,24.45000076,2393,369,14,67.47245789,1056,78,577,163,11.73333359,70.25947571,47.42618942,33.20000076,16.5,16.70000076,25.14999962,24.61666679,23,151,12.05221081,2.794316053,9.574999809,7.190599918,3,15174,14748,0.767315805,0.515755534,0.643605292,0.259072512,5.099999905,14,301.6000061,59,18,0.20781973,14152.25,1111,-0.875,3.625,13.91335678,2.700833321,0.991666675,1
5.297044085,4.044099331,169,26.72083282,27.86666679,25.63333321,2551,383,27,54.4789505,1047,168,229,1016,8.808333397,74.64688873,85.66472626,33.40000153,21.60000038,11.80000114,25.98333359,27.45000076,30,158,13.42698479,0.73130554,8.259033203,8.706399918,6,15008,14782,0.803947449,0.490436435,0.799947441,0.333086342,5,14,320.6000061,35,35,0.173372462,15680.66699,1111,5,5.75,12.70829201,2.755833387,1.141666651,9
5.304306512,2.578276396,120,26.70000076,27.31666565,26.23333359,2290,325,40,55.66068649,946,166,435,946,9.25,73.99999237,44.67052078,32.90000153,20.39999962,12.50000191,26.23333359,26.60000038,24,120,13.31629753,0.33630991,8.80371666,7.6947999,3,15026,14773,0.807605326,0.548011005,0.813447416,0.303658426,5.300000191,60,321.5,56,20,0.643754184,14260.5,1111,-18.625,19.375,13.18813801,2.759166718,1.024999976,1
5.30496894,1.064668655,137,24.45000076,25.04999924,23.48333359,1898,329,5,78.01062775,919,40,427,70,12.39999962,69.27374268,65.81655121,32.70000076,14.80000019,17.90000153,24.60000038,23.68333435,23,318,13.71610737,6.529415607,9.760633469,6.664200306,3,15000,14731,0.857552648,0.532972634,0.81457895,0.33925876,5.099999905,93,296.1000061,59,18,1.432704449,14529.41699,1111,2.375,21.625,10.24963665,2.482500076,1.399999976,1
5.305119298,1.325817704,164,26.31666565,26.75,25.73333359,2553,280,118,28.14459419,834,401,662,401,8.550000191,80.6603775,42.28331375,31.39999962,20.79999924,10.60000038,26.41666603,25.73333359,23,103,12.9405489,0.137984484,7.7211833,7.98059988,3,15042,14751,0.823973715,0.529031813,0.836710572,0.325412065,4.900000095,9,315.2999878,49,28,0.118118107,13383.08301,1111,-1.875,2.875,15.03796101,2.865833282,0.949999988,4
5.306384437,0.932476521,168,25.16666603,25.63333321,24.36666679,2311,324,48,51.83055115,901,190,723,190,10.96666718,80.63725281,54.03420639,31.39999962,17.79999924,13.60000038,25.35000038,24.36666679,15,172,10.22652435,0.756382763,9.655099869,9.524399757,3,15028,14732,0.836500049,0.590243459,0.839157939,0.281826854,6.300000191,14,302.3999939,67,18,0.276453704,13597.25,1111,-2.125,4.875,12.24168682,2.748333216,0.75,33
5.310126467,1.877084255,119,26.04999924,26.86666679,25.61666679,2298,350,91,47.65984344,955,287,295,762,8.350000381,78.77359772,55.14441681,31.79999924,21.20000076,10.59999847,25.71666718,26.70000076,21,235,13.9246645,0.599645555,8.761599541,8.941399574,3,15008,14762,0.838526368,0.609906852,0.843210578,0.260640234,4.900000095,57,312.7000122,52,27,0.87878418,15425.5,1111,27,27,11.0851202,2.744166613,1.25,20
5.3117267,3.843849659,131,26.22916603,26.91666794,25.73333359,2036,332,6,74.55813599,952,37,299,943,11.97500038,68.0397644,48.54513931,35.40000153,17.79999924,17.60000229,25.75,26.26666641,31,282,13.49631882,9.61475563,9.625933647,4.10340023,3,15209,14680,0.736789525,0.426928759,0.473736882,0.279857546,5.099999905,27,315,45,24,0.121963814,14616.41699,1111,13,13,15.35249519,2.526666641,1.391666651,6
5.320459291,5.252808571,0,24.89999962,25.48333359,24.03333282,1870,304,3,79.29999542,898,25,471,25,12.6833334,71.65724945,64.70211029,33,15.30000019,17.70000076,24.91666603,24.03333282,31,335,14.27638054,10.3572855,8.406183243,5.441999912,3,15091,14682,0.832631648,0.49042657,0.694710553,0.304973722,5,19,298.8999939,53,16,0.292325288,14662.25,1111,-1,5.5,13.79529953,2.460833311,1.333333373,1
5.323678248,1.451367378,160,25.76250076,26.26666641,25.18333244,1933,323,6,76.09542847,940,46,228,90,11.9416666,68.63026428,45.58336639,34.20000076,16.79999924,17.40000153,25.68333435,25.38333321,43,142,12.88406086,3.861172915,8.581450462,6.318000317,3,15139,14755,0.800342143,0.526615143,0.753421128,0.312152058,4.900000095,24,308.7999878,40,17,0.360662967,14345.75,1111,1.75,5.75,11.62920666,2.656666756,1.133333325,3
5.326052641,1.906434894,0,25.43333244,26.01666641,24.98333359,2160,377,3,76.56995392,1024,30,322,70,12.63333321,67.92114258,44.89043427,35,16.39999962,18.60000038,25.16666794,25.21666718,31,408,14.57469368,8.633857727,0,3.689599991,3,15298,14672,0.806526363,0.491992325,0.636763215,0.297564626,5,28,305,53,16,0.652301311,14897.33301,1111,7.875,10.875,11.38318825,2.456666708,1.441666722,1
5.32616584,5.716455936,137,26.07083321,26.95000076,25.38333321,1849,368,43,63.30983353,853,157,157,446,9.841667175,79.36829376,61.91849518,33.09999847,20.70000076,12.39999771,25.91666603,26.95000076,23,301,13.95582867,5.013404369,4.08708334,5.127600193,12,15253,14763,0.47860527,0.440146953,0.568578959,0.147731066,5.099999905,43,312.1000061,59,18,0.653636515,16579.58398,2222,-3.875,9.875,11.03456879,2.55916667,1.508333325,1
5.327860252,5.846558094,137,25.42499924,26.75,23.33333397,1589,281,13,72.80210876,752,64,536,92,12.71666622,69.11231995,143.1861572,33.20000076,14.80000019,18.40000153,26.29999924,23.46666527,23,266,13.72198009,12.41341877,9.26309967,5.52339983,3,15191,14669,0.74618423,0.452688634,0.601368427,0.281750172,5.099999905,28,304.7000122,59,18,0.474196136,14910.83301,1111,-4.375,9.125,11.35552025,2.438333273,2.016666651,1
5.337325996,5.742765903,0,25.17499924,25.83333397,24.28333282,1960,336,2,78.68695068,967,34,431,74,13,69.14893341,64.75478363,33.90000153,15.10000038,18.80000114,25.20000076,24.38333321,31,255,14.00031662,7.679986954,0,5.257999897,3,15277,14659,0.786894739,0.493216038,0.580578923,0.271949232,5,23,303.1000061,53,16,0.459362447,14524.58301,1333,-11.25,11.5,11.73387623,2.512500048,1.316666603,1
5.338701095,3.599892616,137,26.13333321,26.58333397,25.81666756,2178,329,15,63.50514984,941,92,323,164,10.69999981,71.33334351,35.24804306,33.59999847,18.60000038,14.99999809,25.89999962,25.98333359,23,92,12.17332268,0.564246595,8.444883347,7.1802001,3,15014,14757,0.813236833,0.601288438,0.831657946,0.255476832,5.099999905,42,313.1000061,59,18,0.598934948,14141.08301,1111,-6.5,11.5,11.12197495,2.767499924,0.883333325,1
5.338766557,3.605240345,120,26.67499924,27.56666565,25.88333321,2349,355,36,60.18297958,1008,158,158,947,8.633333206,79.20487976,68.20755768,32.90000153,22,10.90000153,25.95000076,27.56666565,24,8,13.48793125,1.768988967,5.759233475,5.847800255,6,15109,14814,0.727000058,0.546764314,0.707526326,0.198884085,5.300000191,13,320,56,20,0.12811704,16356.75,1111,-1.25,2.75,13.01079178,2.890833378,1.683333278,1
5.356212557,2.245537281,164,25.87083244,26.26666641,25.33333397,2618,277,141,24.55247307,815,429,564,568,8.891666412,84.68254089,37.01708603,31.10000038,20.60000038,10.5,25.88333321,25.76666641,23,131,13.09664726,0.121020541,8.545550346,8.752200127,3,15042,14744,0.830894768,0.504182041,0.82926321,0.337416083,4.900000095,6,310.6000061,49,28,0.091717921,13485.33301,1111,1.125,1.875,15.94288445,2.875833273,1.125,4
5.361717714,4.894804478,119,26.02916718,26.45000076,25.51666641,2612,308,114,28.92874908,854,405,583,502,8.958333969,82.94754028,37.62604141,31.39999962,20.60000038,10.79999924,26.04999924,25.91666603,21,97,12.92680168,0.134937957,7.625083447,7.856400013,3,15045,14755,0.823973715,0.579782903,0.833394766,0.27749905,4.900000095,31,312.2000122,52,27,0.750086129,13653.58301,1111,1.25,10.25,11.24349213,2.884166718,1.058333397,20
5.365933579,3.386571407,137,25.47500038,26.20000076,24.5,3052,371,91,37.11802673,1088,371,371,964,8.816667557,78.72023773,69.10138702,31.60000038,20.39999962,11.20000076,25.06666565,26.20000076,23,202,14.12868881,0.374253631,8.914250374,9.26099968,33,15002,14720,0.755184233,0.481763184,0.749921143,0.301445454,5.099999905,14,305.3999939,59,18,0.177176848,14900.66699,5555,-5,5.75,13.37973309,2.725833416,0.866666675,1
5.367666305,5.486423969,137,26.70416641,27.61666679,26.11666679,2332,379,84,54.88975525,1016,274,303,899,9.141666412,79.49275208,64.68308258,33,21.5,11.5,26.25,27.43333244,23,68,13.26012325,1.506876349,8.979383469,9.835800171,15,15157,14782,0.80578953,0.511475921,0.806289554,0.315915287,5.099999905,43,320.7999878,59,18,0.891298771,16201.33301,3331,-16.875,17.375,10.72440338,2.857500076,1.358333349,1
5.370914628,3.22117877,163,26.28750038,26.70000076,25.73333359,3179,324,203,15.64102173,940,623,715,741,8.441666603,84.41666412,38.08634949,31.29999924,21.29999924,10,26.39999962,26.18333244,31,102,13.09664726,0.16135703,6.900466442,6.859600067,3,14999,14760,0.7949211,0.497222632,0.799394727,0.318962246,6.099999905,53,313.2999878,37,32,1.170945406,13514.41699,1111,24.75,24.75,10.79803181,2.915833235,1.158333421,4
5.371517079,1.916351914,72,25.48749924,25.83333397,24.78333282,3465,376,234,17.28141594,1080,708,870,892,9.375,86.80555725,47.05533981,30.89999962,20.10000038,10.79999924,25.25,25.76666641,4,134,13.16711712,0.10745322,8.189433098,8.286999702,3,15070,14728,0.809421122,0.558644712,0.821421146,0.290622979,5.300000191,9,306.3999939,86,10,0.190297633,14049.16699,1111,2.75,3.75,12.61514473,2.814166546,1.024999976,2
5.37578471,2.308611393,137,24.85000038,25.78333282,23.66666603,1664,267,6,79.40033722,783,21,430,47,11.91666698,66.20370483,87.93075562,33.29999924,15.30000019,18,24.93333435,23.80000114,23,286,15.06899452,15.95879173,6.00391674,1.030400038,4,15333,14720,0.715921104,0.39604938,0.520500004,0.268487215,5.099999905,24,298,59,18,0.425873667,16095.75,1113,-1.125,5.875,11.80957603,2.502500057,1.391666651,1
5.378686553,3.830517054,119,27.00416756,27.71666718,26.5,2200,274,80,42.37235641,803,258,370,803,8.275000572,80.3398056,49.7017746,32.40000153,22.10000038,10.30000114,26.5,27.23333359,21,20,13.81929588,0.48808068,8.009117126,7.358399868,3,15050,14855,0.788815856,0.469392568,0.750157952,0.29310447,4.900000095,15,324.2000122,52,27,0.31544897,14393.58301,1133,-3.25,6,12.10973072,2.903333426,1.133333325,20
5.380237407,1.041914821,137,25.70000076,26.26666641,25.18333435,1999,320,12,67.73184204,875,55,360,855,10.85000038,69.55127716,43.43228912,34.20000076,18.60000038,15.60000038,25.21666718,25.95000076,23,328,13.13451004,3.578627825,10.22008324,7.64440012,3,15024,14717,0.842078984,0.591357529,0.838157952,0.289103001,5.099999905,30,308.8999939,59,18,0.638715506,14746.25,1111,-4.375,9.375,11.05766296,2.579166651,1.358333349,1
5.381069632,0.286745399,153,23.65833282,24.83333397,21.75,1722,301,13,72.9657135,813,67,586,95,13.46666718,70.87718964,129.9621277,31.60000038,12.60000038,19,24.45000076,21.86666679,48,626,13.72198009,12.83720112,6.299799919,3.148799896,4,15216,14541,0.70421052,0.46883446,0.591736853,0.246173725,5.599999905,65,283.1999817,35,17,1.164667845,14611.25,1111,4.25,15.75,10.45683479,2.231666565,2,3
5.381171223,5.531107903,119,25.95833397,26.64999962,25.54999924,2348,456,17,76.47502136,1179,78,104,1179,9.066666603,80.23599243,48.09237671,32,20.70000076,11.29999924,25.54999924,26.53333282,21,55,12.14402771,4.379426479,5.957866669,8.862000465,3,15156,14708,0.686078966,0.491223723,0.763026357,0.284207165,4.900000095,17,311.7999878,52,27,0.30402267,16325.75,1111,0.5,5,11.80005264,2.781666756,1.183333278,20
5.386435788,2.917688131,119,25.3125,26.18333244,23.85000038,1804,327,14,74.41390228,863,59,418,97,12.79166698,68.4046402,95.22996521,33.79999924,15.10000038,18.69999886,25.68333244,24.20000076,21,231,13.9389267,6.945061207,8.534700394,4.592400074,12,15281,14701,0.808421135,0.448074579,0.555131614,0.284288436,4.900000095,32,303.7999878,52,27,0.741836548,14511.33301,2233,-3.125,10.625,11.25455284,2.519999981,2.049999952,20
5.400062131,0.348771006,164,26.33333397,26.71666718,25.95000076,2770,356,79,45.44079208,1014,272,606,407,9.616667747,80.81232452,30.4013443,32.40000153,20.5,11.90000153,26.23333359,26.10000038,23,82,12.53549671,0.180145666,8.631549835,8.340000153,3,15052,14778,0.802947402,0.502281845,0.831526339,0.331728756,4.900000095,19,316,49,28,0.335311115,13814.25,1111,3.375,5.625,12.04866695,2.938333273,0.899999976,4
5.405211946,4.514993191,120,25.94166565,26.61666679,25.56666756,1811,278,8,73.06635284,806,35,257,806,11.84999943,70.11833191,45.96605682,34.70000076,17.79999924,16.90000153,25.56666756,25.88333321,24,165,13.68247128,8.589554787,5.900883198,1.268000007,4,15252,14788,0.707421124,0.480586618,0.607500017,0.258670777,5.300000191,4,311.2000122,56,20,0.036519032,16074.75,1111,0.625,1.375,16.66379929,2.652499914,1.475000024,1
5.405871394,1.820920706,0,25.12083244,25.70000076,24.41666603,1962,334,1,79.00120544,972,28,449,64,12.0583334,70.93138123,55.65552902,33.09999847,16.10000038,16.99999809,25.10000038,24.46666718,31,305,14.00031662,7.201846123,10.45168304,6.628000259,3,15041,14722,0.848026335,0.532093227,0.802421093,0.340316832,5,89,301.7000122,53,16,1.012598515,14544.91699,1111,-5,18,10.59678459,2.50333333,1.316666603,1
5.406101365,5.414646149,119,26.73333359,27.54999924,26.31666565,2276,348,93,47.68420029,955,291,295,625,8.399999619,78.50466919,54.70305634,32.5,21.79999924,10.70000076,26.41666794,27.33333397,21,79,13.9246645,0.385078996,8.290599823,8.546199799,3,15010,14779,0.83776325,0.625347614,0.838263214,0.240960419,4.900000095,30,321.7000122,52,27,0.73174417,15516.08301,1111,-3.75,12.25,11.26825237,2.830833435,1.241666675,20
5.408613333,2.954613447,164,26.03333282,26.46666718,25.5,2785,346,93,40.3286972,1018,324,654,324,9.433333397,82.02898407,40.24547958,31.5,20,11.5,26.04999924,25.5,23,118,11.26524448,0.170714542,8.815166473,8.845999718,3,15042,14746,0.828184247,0.583393633,0.839736879,0.285636663,4.900000095,14,312,49,28,0.269691676,13572.33301,1111,-0.875,3.875,12.26645088,2.842499971,0.891666651,4
5.410949019,0.785398185,120,26.74166679,27.16666603,26.08333397,1903,300,79,53.07434845,853,237,291,748,9.399999619,87.85047913,46.4578476,32.29999924,21.60000038,10.69999886,26.11666679,26.96666718,24,92,14.04268742,0.516079545,8.906316757,10.23279953,3,15063,14772,0.847552657,0.504900217,0.827447414,0.347315818,5.300000191,8,321.1000061,56,20,0.070899874,15977.33301,1111,0.75,2.75,15.20180511,2.829999924,1.100000024,1
5.417940448,4.24874115,119,26.62083244,26.91666794,26.14999962,2404,307,146,27.15222549,829,462,462,703,9.858333588,89.62121582,34.14263535,32.20000076,21.20000076,11,26.16666603,26.91666794,21,69,13.75109673,0.087973632,8.387700081,9.029800415,3,15069,14773,0.836236835,0.533416688,0.830157936,0.325149089,4.900000095,12,319.2999878,52,27,0.064058602,14768.16699,1111,1.25,3.25,14.74365997,2.920833349,1.058333397,20
